"","n","algo_title","problem_num","answer_percent"
"71",5,"자료 구조","923","39.697%"
"72",5,"자료 구조","923","23.820%"
"73",5,"자료 구조","923","23.199%"
"74",5,"자료 구조","923","31.168%"
"75",5,"자료 구조","923","28.500%"
"76",5,"자료 구조","923","44.538%"
"77",5,"자료 구조","923","31.566%"
"78",5,"자료 구조","923","55.966%"
"79",5,"자료 구조","923","31.900%"
"80",5,"자료 구조","923","46.129%"
"81",5,"자료 구조","923","51.010%"
"82",5,"자료 구조","923","21.742%"
"83",5,"자료 구조","923","36.936%"
"84",5,"자료 구조","923","72.513%"
"85",5,"자료 구조","923","41.381%"
"86",5,"자료 구조","923","37.796%"
"87",5,"자료 구조","923","59.170%"
"88",5,"자료 구조","923","25.873%"
"89",5,"자료 구조","923","34.058%"
"90",5,"자료 구조","923","26.965%"
"91",5,"자료 구조","923","41.047%"
"92",5,"자료 구조","923","16.021%"
"93",5,"자료 구조","923","31.389%"
"94",5,"자료 구조","923","32.766%"
"95",5,"자료 구조","923","23.636%"
"96",5,"자료 구조","923","34.027%"
"97",5,"자료 구조","923","20.484%"
"98",5,"자료 구조","923","45.266%"
"99",5,"자료 구조","923","28.618%"
"100",5,"자료 구조","923","38.143%"
"101",5,"자료 구조","923","36.503%"
"102",5,"자료 구조","923","53.333%"
"103",5,"자료 구조","923","68.568%"
"104",5,"자료 구조","923","61.002%"
"105",5,"자료 구조","923","30.693%"
"106",5,"자료 구조","923","23.353%"
"107",5,"자료 구조","923","44.417%"
"108",5,"자료 구조","923","23.966%"
"109",5,"자료 구조","923","31.551%"
"110",5,"자료 구조","923","43.946%"
"111",5,"자료 구조","923","37.878%"
"112",5,"자료 구조","923","28.444%"
"113",5,"자료 구조","923","41.038%"
"114",5,"자료 구조","923","63.384%"
"115",5,"자료 구조","923","41.946%"
"116",5,"자료 구조","923","23.633%"
"117",5,"자료 구조","923","68.580%"
"118",5,"자료 구조","923","26.791%"
"119",5,"자료 구조","923","57.881%"
"120",5,"자료 구조","923","63.623%"
"121",5,"자료 구조","923","36.628%"
"122",5,"자료 구조","923","58.136%"
"123",5,"자료 구조","923","36.729%"
"124",5,"자료 구조","923","35.350%"
"125",5,"자료 구조","923","14.509%"
"126",5,"자료 구조","923","24.206%"
"127",5,"자료 구조","923","63.208%"
"128",5,"자료 구조","923","19.695%"
"129",5,"자료 구조","923","30.298%"
"130",5,"자료 구조","923","27.691%"
"131",5,"자료 구조","923","32.986%"
"132",5,"자료 구조","923","37.994%"
"133",5,"자료 구조","923","34.438%"
"134",5,"자료 구조","923","35.143%"
"135",5,"자료 구조","923","34.011%"
"136",5,"자료 구조","923","68.216%"
"137",5,"자료 구조","923","27.011%"
"138",5,"자료 구조","923","52.168%"
"139",5,"자료 구조","923","38.151%"
"140",5,"자료 구조","923","72.912%"
"141",5,"자료 구조","923","29.602%"
"142",5,"자료 구조","923","24.242%"
"143",5,"자료 구조","923","15.272%"
"144",5,"자료 구조","923","49.534%"
"145",5,"자료 구조","923","34.659%"
"146",5,"자료 구조","923","37.252%"
"147",5,"자료 구조","923","59.020%"
"148",5,"자료 구조","923","21.635%"
"149",5,"자료 구조","923","32.248%"
"150",5,"자료 구조","923","31.224%"
"151",5,"자료 구조","923","48.203%"
"152",5,"자료 구조","923","66.042%"
"153",5,"자료 구조","923","53.333%"
"154",5,"자료 구조","923","72.208%"
"155",5,"자료 구조","923","67.805%"
"156",5,"자료 구조","923","26.190%"
"157",5,"자료 구조","923","19.971%"
"158",5,"자료 구조","923","45.124%"
"159",5,"자료 구조","923","48.063%"
"160",5,"자료 구조","923","20.626%"
"161",5,"자료 구조","923","59.251%"
"162",5,"자료 구조","923","80.000%"
"163",5,"자료 구조","923","34.232%"
"164",5,"자료 구조","923","39.124%"
"165",5,"자료 구조","923","44.624%"
"166",5,"자료 구조","923","19.297%"
"167",5,"자료 구조","923","36.513%"
"168",5,"자료 구조","923","32.143%"
"169",5,"자료 구조","923","51.732%"
"170",5,"자료 구조","923","30.063%"
"171",5,"자료 구조","923","60.253%"
"172",5,"자료 구조","923","35.090%"
"173",5,"자료 구조","923","51.577%"
"174",5,"자료 구조","923","43.954%"
"175",5,"자료 구조","923","31.882%"
"176",5,"자료 구조","923","35.816%"
"177",5,"자료 구조","923","25.422%"
"178",5,"자료 구조","923","49.664%"
"179",5,"자료 구조","923","44.556%"
"180",5,"자료 구조","923","31.277%"
"181",5,"자료 구조","923","42.054%"
"182",5,"자료 구조","923","21.321%"
"183",5,"자료 구조","923","23.195%"
"184",5,"자료 구조","923","42.147%"
"185",5,"자료 구조","923","43.505%"
"186",5,"자료 구조","923","38.104%"
"187",5,"자료 구조","923","54.155%"
"188",5,"자료 구조","923","28.056%"
"189",5,"자료 구조","923","25.935%"
"190",5,"자료 구조","923","44.072%"
"191",5,"자료 구조","923","85.022%"
"192",5,"자료 구조","923","47.643%"
"193",5,"자료 구조","923","65.068%"
"194",5,"자료 구조","923","42.889%"
"195",5,"자료 구조","923","63.605%"
"196",5,"자료 구조","923","33.826%"
"197",5,"자료 구조","923","54.908%"
"198",5,"자료 구조","923","62.868%"
"199",5,"자료 구조","923","34.073%"
"200",5,"자료 구조","923","23.034%"
"201",5,"자료 구조","923","37.443%"
"202",5,"자료 구조","923","40.852%"
"203",5,"자료 구조","923","24.256%"
"204",5,"자료 구조","923","27.521%"
"205",5,"자료 구조","923","43.767%"
"206",5,"자료 구조","923","35.440%"
"207",5,"자료 구조","923","67.382%"
"208",5,"자료 구조","923","18.713%"
"209",5,"자료 구조","923","49.677%"
"210",5,"자료 구조","923","24.759%"
"211",5,"자료 구조","923","18.681%"
"212",5,"자료 구조","923","45.075%"
"213",5,"자료 구조","923","37.688%"
"214",5,"자료 구조","923","21.377%"
"215",5,"자료 구조","923","33.634%"
"216",5,"자료 구조","923","38.243%"
"217",5,"자료 구조","923","33.105%"
"218",5,"자료 구조","923","31.250%"
"219",5,"자료 구조","923","26.481%"
"220",5,"자료 구조","923","30.820%"
"221",5,"자료 구조","923","30.752%"
"222",5,"자료 구조","923","73.118%"
"223",5,"자료 구조","923","27.586%"
"224",5,"자료 구조","923","69.744%"
"225",5,"자료 구조","923","25.376%"
"226",5,"자료 구조","923","57.203%"
"227",5,"자료 구조","923","32.754%"
"228",5,"자료 구조","923","34.031%"
"229",5,"자료 구조","923","39.877%"
"230",5,"자료 구조","923","80.124%"
"231",5,"자료 구조","923","35.754%"
"232",5,"자료 구조","923","34.232%"
"233",5,"자료 구조","923","47.925%"
"234",5,"자료 구조","923","57.207%"
"235",5,"자료 구조","923","52.083%"
"236",5,"자료 구조","923","25.000%"
"237",5,"자료 구조","923","26.941%"
"238",5,"자료 구조","923","34.302%"
"239",5,"자료 구조","923","39.932%"
"240",5,"자료 구조","923","59.391%"
"241",5,"자료 구조","923","33.528%"
"242",5,"자료 구조","923","42.593%"
"243",5,"자료 구조","923","17.530%"
"244",5,"자료 구조","923","44.358%"
"245",5,"자료 구조","923","19.120%"
"246",5,"자료 구조","923","37.086%"
"247",5,"자료 구조","923","57.513%"
"248",5,"자료 구조","923","41.985%"
"249",5,"자료 구조","923","23.656%"
"250",5,"자료 구조","923","33.333%"
"251",5,"자료 구조","923","44.177%"
"252",5,"자료 구조","923","68.553%"
"253",5,"자료 구조","923","24.717%"
"254",5,"자료 구조","923","66.460%"
"255",5,"자료 구조","923","49.083%"
"256",5,"자료 구조","923","53.000%"
"257",5,"자료 구조","923","53.299%"
"258",5,"자료 구조","923","53.886%"
"259",5,"자료 구조","923","15.036%"
"260",5,"자료 구조","923","33.667%"
"261",5,"자료 구조","923","43.348%"
"262",5,"자료 구조","923","36.201%"
"263",5,"자료 구조","923","30.240%"
"264",5,"자료 구조","923","23.256%"
"265",5,"자료 구조","923","71.942%"
"266",5,"자료 구조","923","61.491%"
"267",5,"자료 구조","923","48.529%"
"268",5,"자료 구조","923","50.000%"
"269",5,"자료 구조","923","54.144%"
"270",5,"자료 구조","923","21.538%"
"271",5,"자료 구조","923","76.984%"
"272",5,"자료 구조","923","51.053%"
"273",5,"자료 구조","923","49.223%"
"274",5,"자료 구조","923","24.165%"
"275",5,"자료 구조","923","53.409%"
"276",5,"자료 구조","923","55.689%"
"277",5,"자료 구조","923","32.069%"
"278",5,"자료 구조","923","20.713%"
"279",5,"자료 구조","923","32.509%"
"280",5,"자료 구조","923","18.609%"
"281",5,"자료 구조","923","56.875%"
"282",5,"자료 구조","923","58.333%"
"283",5,"자료 구조","923","39.912%"
"284",5,"자료 구조","923","53.892%"
"285",5,"자료 구조","923","51.429%"
"286",5,"자료 구조","923","17.087%"
"287",5,"자료 구조","923","36.364%"
"288",5,"자료 구조","923","50.575%"
"289",5,"자료 구조","923","46.524%"
"290",5,"자료 구조","923","33.721%"
"291",5,"자료 구조","923","48.066%"
"292",5,"자료 구조","923","26.061%"
"293",5,"자료 구조","923","22.396%"
"294",5,"자료 구조","923","27.832%"
"295",5,"자료 구조","923","45.699%"
"296",5,"자료 구조","923","20.885%"
"297",5,"자료 구조","923","76.577%"
"298",5,"자료 구조","923","44.681%"
"299",5,"자료 구조","923","59.574%"
"300",5,"자료 구조","923","20.750%"
"301",5,"자료 구조","923","20.750%"
"302",5,"자료 구조","923","36.404%"
"303",5,"자료 구조","923","25.545%"
"304",5,"자료 구조","923","46.591%"
"305",5,"자료 구조","923","28.622%"
"306",5,"자료 구조","923","50.641%"
"307",5,"자료 구조","923","24.841%"
"308",5,"자료 구조","923","38.308%"
"309",5,"자료 구조","923","45.833%"
"310",5,"자료 구조","923","45.029%"
"311",5,"자료 구조","923","27.636%"
"312",5,"자료 구조","923","73.529%"
"313",5,"자료 구조","923","28.958%"
"314",5,"자료 구조","923","31.513%"
"315",5,"자료 구조","923","59.677%"
"316",5,"자료 구조","923","40.000%"
"317",5,"자료 구조","923","75.258%"
"318",5,"자료 구조","923","56.154%"
"319",5,"자료 구조","923","42.857%"
"320",5,"자료 구조","923","35.122%"
"321",5,"자료 구조","923","32.287%"
"322",5,"자료 구조","923","26.374%"
"323",5,"자료 구조","923","47.651%"
"324",5,"자료 구조","923","36.224%"
"325",5,"자료 구조","923","34.653%"
"326",5,"자료 구조","923","32.110%"
"327",5,"자료 구조","923","22.330%"
"328",5,"자료 구조","923","33.495%"
"329",5,"자료 구조","923","32.701%"
"330",5,"자료 구조","923","37.097%"
"331",5,"자료 구조","923","44.231%"
"332",5,"자료 구조","923","35.751%"
"333",5,"자료 구조","923","24.460%"
"334",5,"자료 구조","923","68.367%"
"335",5,"자료 구조","923","71.277%"
"336",5,"자료 구조","923","36.612%"
"337",5,"자료 구조","923","69.474%"
"338",5,"자료 구조","923","28.571%"
"339",5,"자료 구조","923","36.066%"
"340",5,"자료 구조","923","19.461%"
"341",5,"자료 구조","923","39.634%"
"342",5,"자료 구조","923","35.912%"
"343",5,"자료 구조","923","64.356%"
"344",5,"자료 구조","923","23.616%"
"345",5,"자료 구조","923","15.534%"
"346",5,"자료 구조","923","46.377%"
"347",5,"자료 구조","923","26.556%"
"348",5,"자료 구조","923","33.871%"
"349",5,"자료 구조","923","28.767%"
"350",5,"자료 구조","923","50.806%"
"351",5,"자료 구조","923","68.478%"
"352",5,"자료 구조","923","30.693%"
"353",5,"자료 구조","923","20.736%"
"354",5,"자료 구조","923","22.509%"
"355",5,"자료 구조","923","27.727%"
"356",5,"자료 구조","923","40.667%"
"357",5,"자료 구조","923","27.778%"
"358",5,"자료 구조","923","50.420%"
"359",5,"자료 구조","923","43.796%"
"360",5,"자료 구조","923","26.818%"
"361",5,"자료 구조","923","32.044%"
"362",5,"자료 구조","923","33.140%"
"363",5,"자료 구조","923","22.093%"
"364",5,"자료 구조","923","44.186%"
"365",5,"자료 구조","923","51.818%"
"366",5,"자료 구조","923","10.526%"
"367",5,"자료 구조","923","28.571%"
"368",5,"자료 구조","923","38.095%"
"369",5,"자료 구조","923","41.045%"
"370",5,"자료 구조","923","35.294%"
"371",5,"자료 구조","923","55.102%"
"372",5,"자료 구조","923","72.973%"
"373",5,"자료 구조","923","36.735%"
"374",5,"자료 구조","923","13.636%"
"375",5,"자료 구조","923","40.769%"
"376",5,"자료 구조","923","37.857%"
"377",5,"자료 구조","923","52.475%"
"378",5,"자료 구조","923","35.099%"
"379",5,"자료 구조","923","36.301%"
"380",5,"자료 구조","923","54.167%"
"381",5,"자료 구조","923","55.319%"
"382",5,"자료 구조","923","34.211%"
"383",5,"자료 구조","923","25.121%"
"384",5,"자료 구조","923","21.577%"
"385",5,"자료 구조","923","39.535%"
"386",5,"자료 구조","923","43.966%"
"387",5,"자료 구조","923","68.493%"
"388",5,"자료 구조","923","42.373%"
"389",5,"자료 구조","923","32.886%"
"390",5,"자료 구조","923","41.880%"
"391",5,"자료 구조","923","66.216%"
"392",5,"자료 구조","923","64.474%"
"393",5,"자료 구조","923","14.497%"
"394",5,"자료 구조","923","22.120%"
"395",5,"자료 구조","923","48.485%"
"396",5,"자료 구조","923","57.831%"
"397",5,"자료 구조","923","44.340%"
"398",5,"자료 구조","923","78.333%"
"399",5,"자료 구조","923","33.333%"
"400",5,"자료 구조","923","88.679%"
"401",5,"자료 구조","923","78.333%"
"402",5,"자료 구조","923","88.679%"
"403",5,"자료 구조","923","21.860%"
"404",5,"자료 구조","923","44.340%"
"405",5,"자료 구조","923","28.485%"
"406",5,"자료 구조","923","35.338%"
"407",5,"자료 구조","923","17.164%"
"408",5,"자료 구조","923","36.220%"
"409",5,"자료 구조","923","18.623%"
"410",5,"자료 구조","923","63.014%"
"411",5,"자료 구조","923","31.507%"
"412",5,"자료 구조","923","76.667%"
"413",5,"자료 구조","923","33.577%"
"414",5,"자료 구조","923","71.429%"
"415",5,"자료 구조","923","42.857%"
"416",5,"자료 구조","923","71.429%"
"417",5,"자료 구조","923","26.471%"
"418",5,"자료 구조","923","44.000%"
"419",5,"자료 구조","923","24.581%"
"420",5,"자료 구조","923","28.205%"
"421",5,"자료 구조","923","44.444%"
"422",5,"자료 구조","923","36.975%"
"423",5,"자료 구조","923","43.137%"
"424",5,"자료 구조","923","30.935%"
"425",5,"자료 구조","923","28.667%"
"426",5,"자료 구조","923","65.152%"
"427",5,"자료 구조","923","42.157%"
"428",5,"자료 구조","923","16.226%"
"429",5,"자료 구조","923","20.773%"
"430",5,"자료 구조","923","21.608%"
"431",5,"자료 구조","923","33.333%"
"432",5,"자료 구조","923","45.652%"
"433",5,"자료 구조","923","31.343%"
"434",5,"자료 구조","923","60.870%"
"435",5,"자료 구조","923","30.216%"
"436",5,"자료 구조","923","21.875%"
"437",5,"자료 구조","923","68.852%"
"438",5,"자료 구조","923","55.263%"
"439",5,"자료 구조","923","25.466%"
"440",5,"자료 구조","923","35.965%"
"441",5,"자료 구조","923","36.283%"
"442",5,"자료 구조","923","37.273%"
"443",5,"자료 구조","923","16.667%"
"444",5,"자료 구조","923","50.000%"
"445",5,"자료 구조","923","51.948%"
"446",5,"자료 구조","923","31.250%"
"447",5,"자료 구조","923","28.986%"
"448",5,"자료 구조","923","33.058%"
"449",5,"자료 구조","923","43.956%"
"450",5,"자료 구조","923","11.561%"
"451",5,"자료 구조","923","35.714%"
"452",5,"자료 구조","923","20.419%"
"453",5,"자료 구조","923","36.792%"
"454",5,"자료 구조","923","31.707%"
"455",5,"자료 구조","923","33.929%"
"456",5,"자료 구조","923","33.628%"
"457",5,"자료 구조","923","23.171%"
"458",5,"자료 구조","923","43.529%"
"459",5,"자료 구조","923","27.007%"
"460",5,"자료 구조","923","66.071%"
"461",5,"자료 구조","923","40.449%"
"462",5,"자료 구조","923","54.545%"
"463",5,"자료 구조","923","43.373%"
"464",5,"자료 구조","923","53.731%"
"465",5,"자료 구조","923","18.848%"
"466",5,"자료 구조","923","40.449%"
"467",5,"자료 구조","923","43.373%"
"468",5,"자료 구조","923","20.809%"
"469",5,"자료 구조","923","20.115%"
"470",5,"자료 구조","923","29.915%"
"471",5,"자료 구조","923","16.990%"
"472",5,"자료 구조","923","63.636%"
"473",5,"자료 구조","923","16.129%"
"474",5,"자료 구조","923","31.532%"
"475",5,"자료 구조","923","54.688%"
"476",5,"자료 구조","923","21.472%"
"477",5,"자료 구조","923","34.653%"
"478",5,"자료 구조","923","30.435%"
"479",5,"자료 구조","923","24.818%"
"480",5,"자료 구조","923","43.590%"
"481",5,"자료 구조","923","43.590%"
"482",5,"자료 구조","923","33.663%"
"483",5,"자료 구조","923","16.268%"
"484",5,"자료 구조","923","41.772%"
"485",5,"자료 구조","923","33.000%"
"486",5,"자료 구조","923","22.603%"
"487",5,"자료 구조","923","31.068%"
"488",5,"자료 구조","923","40.506%"
"489",5,"자료 구조","923","21.477%"
"490",5,"자료 구조","923","30.476%"
"491",5,"자료 구조","923","65.957%"
"492",5,"자료 구조","923","31.633%"
"493",5,"자료 구조","923","31.000%"
"494",5,"자료 구조","923","32.292%"
"495",5,"자료 구조","923","52.542%"
"496",5,"자료 구조","923","34.884%"
"497",5,"자료 구조","923","25.862%"
"498",5,"자료 구조","923","19.481%"
"499",5,"자료 구조","923","56.604%"
"500",5,"자료 구조","923","19.608%"
"501",5,"자료 구조","923","18.519%"
"502",5,"자료 구조","923","19.608%"
"503",5,"자료 구조","923","90.625%"
"504",5,"자료 구조","923","27.885%"
"505",5,"자료 구조","923","35.366%"
"506",5,"자료 구조","923","35.366%"
"507",5,"자료 구조","923","14.433%"
"508",5,"자료 구조","923","56.000%"
"509",5,"자료 구조","923","56.000%"
"510",5,"자료 구조","923","29.787%"
"511",5,"자료 구조","923","48.276%"
"512",5,"자료 구조","923","17.610%"
"513",5,"자료 구조","923","90.323%"
"514",5,"자료 구조","923","48.276%"
"515",5,"자료 구조","923","41.176%"
"516",5,"자료 구조","923","51.923%"
"517",5,"자료 구조","923","38.571%"
"518",5,"자료 구조","923","50.943%"
"519",5,"자료 구조","923","23.276%"
"520",5,"자료 구조","923","46.552%"
"521",5,"자료 구조","923","62.791%"
"522",5,"자료 구조","923","35.526%"
"523",5,"자료 구조","923","32.927%"
"524",5,"자료 구조","923","36.486%"
"525",5,"자료 구조","923","46.552%"
"526",5,"자료 구조","923","32.911%"
"527",5,"자료 구조","923","21.488%"
"528",5,"자료 구조","923","63.415%"
"529",5,"자료 구조","923","57.778%"
"530",5,"자료 구조","923","50.000%"
"531",5,"자료 구조","923","39.394%"
"532",5,"자료 구조","923","41.270%"
"533",5,"자료 구조","923","27.473%"
"534",5,"자료 구조","923","21.186%"
"535",5,"자료 구조","923","69.444%"
"536",5,"자료 구조","923","28.090%"
"537",5,"자료 구조","923","49.020%"
"538",5,"자료 구조","923","48.077%"
"539",5,"자료 구조","923","52.083%"
"540",5,"자료 구조","923","80.645%"
"541",5,"자료 구조","923","40.323%"
"542",5,"자료 구조","923","55.814%"
"543",5,"자료 구조","923","34.783%"
"544",5,"자료 구조","923","45.283%"
"545",5,"자료 구조","923","60.000%"
"546",5,"자료 구조","923","72.727%"
"547",5,"자료 구조","923","40.678%"
"548",5,"자료 구조","923","24.000%"
"549",5,"자료 구조","923","46.154%"
"550",5,"자료 구조","923","68.571%"
"551",5,"자료 구조","923","31.579%"
"552",5,"자료 구조","923","30.769%"
"553",5,"자료 구조","923","61.538%"
"554",5,"자료 구조","923","44.231%"
"555",5,"자료 구조","923","39.655%"
"556",5,"자료 구조","923","27.059%"
"557",5,"자료 구조","923","88.462%"
"558",5,"자료 구조","923","71.875%"
"559",5,"자료 구조","923","67.647%"
"560",5,"자료 구조","923","19.492%"
"561",5,"자료 구조","923","51.111%"
"562",5,"자료 구조","923","50.000%"
"563",5,"자료 구조","923","25.275%"
"564",5,"자료 구조","923","41.818%"
"565",5,"자료 구조","923","51.111%"
"566",5,"자료 구조","923","29.333%"
"567",5,"자료 구조","923","46.809%"
"568",5,"자료 구조","923","13.018%"
"569",5,"자료 구조","923","8.594%"
"570",5,"자료 구조","923","44.000%"
"571",5,"자료 구조","923","46.809%"
"572",5,"자료 구조","923","33.846%"
"573",5,"자료 구조","923","91.667%"
"574",5,"자료 구조","923","39.286%"
"575",5,"자료 구조","923","52.381%"
"576",5,"자료 구조","923","23.656%"
"577",5,"자료 구조","923","30.986%"
"578",5,"자료 구조","923","56.757%"
"579",5,"자료 구조","923","45.652%"
"580",5,"자료 구조","923","24.419%"
"581",5,"자료 구조","923","45.652%"
"582",5,"자료 구조","923","32.308%"
"583",5,"자료 구조","923","43.750%"
"584",5,"자료 구조","923","39.623%"
"585",5,"자료 구조","923","42.857%"
"586",5,"자료 구조","923","45.652%"
"587",5,"자료 구조","923","21.429%"
"588",5,"자료 구조","923","35.000%"
"589",5,"자료 구조","923","24.138%"
"590",5,"자료 구조","923","28.571%"
"591",5,"자료 구조","923","48.780%"
"592",5,"자료 구조","923","31.746%"
"593",5,"자료 구조","923","48.780%"
"594",5,"자료 구조","923","86.957%"
"595",5,"자료 구조","923","29.851%"
"596",5,"자료 구조","923","27.027%"
"597",5,"자료 구조","923","33.898%"
"598",5,"자료 구조","923","50.000%"
"599",5,"자료 구조","923","28.358%"
"600",5,"자료 구조","923","27.941%"
"601",5,"자료 구조","923","54.286%"
"602",5,"자료 구조","923","86.364%"
"603",5,"자료 구조","923","45.238%"
"604",5,"자료 구조","923","63.333%"
"605",5,"자료 구조","923","28.358%"
"606",5,"자료 구조","923","27.941%"
"607",5,"자료 구조","923","51.351%"
"608",5,"자료 구조","923","85.714%"
"609",5,"자료 구조","923","14.876%"
"610",5,"자료 구조","923","52.941%"
"611",5,"자료 구조","923","17.143%"
"612",5,"자료 구조","923","18.947%"
"613",5,"자료 구조","923","43.902%"
"614",5,"자료 구조","923","54.545%"
"615",5,"자료 구조","923","26.866%"
"616",5,"자료 구조","923","36.735%"
"617",5,"자료 구조","923","32.692%"
"618",5,"자료 구조","923","10.828%"
"619",5,"자료 구조","923","29.825%"
"620",5,"자료 구조","923","18.478%"
"621",5,"자료 구조","923","42.500%"
"622",5,"자료 구조","923","34.000%"
"623",5,"자료 구조","923","56.667%"
"624",5,"자료 구조","923","53.125%"
"625",5,"자료 구조","923","25.758%"
"626",5,"자료 구조","923","85.000%"
"627",5,"자료 구조","923","45.946%"
"628",5,"자료 구조","923","45.946%"
"629",5,"자료 구조","923","68.000%"
"630",5,"자료 구조","923","48.571%"
"631",5,"자료 구조","923","47.222%"
"632",5,"자료 구조","923","38.095%"
"633",5,"자료 구조","923","48.485%"
"634",5,"자료 구조","923","59.259%"
"635",5,"자료 구조","923","36.364%"
"636",5,"자료 구조","923","59.259%"
"637",5,"자료 구조","923","59.259%"
"638",5,"자료 구조","923","21.918%"
"639",5,"자료 구조","923","50.000%"
"640",5,"자료 구조","923","36.364%"
"641",5,"자료 구조","923","64.000%"
"642",5,"자료 구조","923","61.538%"
"643",5,"자료 구조","923","53.333%"
"644",5,"자료 구조","923","22.222%"
"645",5,"자료 구조","923","37.209%"
"646",5,"자료 구조","923","30.769%"
"647",5,"자료 구조","923","48.485%"
"648",5,"자료 구조","923","80.000%"
"649",5,"자료 구조","923","36.364%"
"650",5,"자료 구조","923","51.613%"
"651",5,"자료 구조","923","9.868%"
"652",5,"자료 구조","923","38.462%"
"653",5,"자료 구조","923","44.118%"
"654",5,"자료 구조","923","4.478%"
"655",5,"자료 구조","923","48.387%"
"656",5,"자료 구조","923","45.455%"
"657",5,"자료 구조","923","78.947%"
"658",5,"자료 구조","923","11.570%"
"659",5,"자료 구조","923","43.750%"
"660",5,"자료 구조","923","25.000%"
"661",5,"자료 구조","923","63.636%"
"662",5,"자료 구조","923","53.846%"
"663",5,"자료 구조","923","60.870%"
"664",5,"자료 구조","923","35.897%"
"665",5,"자료 구조","923","50.000%"
"666",5,"자료 구조","923","30.435%"
"667",5,"자료 구조","923","34.146%"
"668",5,"자료 구조","923","66.667%"
"669",5,"자료 구조","923","63.636%"
"670",5,"자료 구조","923","28.571%"
"671",5,"자료 구조","923","33.333%"
"672",5,"자료 구조","923","31.818%"
"673",5,"자료 구조","923","87.500%"
"674",5,"자료 구조","923","29.787%"
"675",5,"자료 구조","923","31.818%"
"676",5,"자료 구조","923","35.897%"
"677",5,"자료 구조","923","42.424%"
"678",5,"자료 구조","923","28.000%"
"679",5,"자료 구조","923","21.875%"
"680",5,"자료 구조","923","66.667%"
"681",5,"자료 구조","923","31.818%"
"682",5,"자료 구조","923","14.286%"
"683",5,"자료 구조","923","25.455%"
"684",5,"자료 구조","923","56.522%"
"685",5,"자료 구조","923","36.111%"
"686",5,"자료 구조","923","100.000%"
"687",5,"자료 구조","923","100.000%"
"688",5,"자료 구조","923","18.571%"
"689",5,"자료 구조","923","72.222%"
"690",5,"자료 구조","923","92.857%"
"691",5,"자료 구조","923","30.952%"
"692",5,"자료 구조","923","10.236%"
"693",5,"자료 구조","923","52.000%"
"694",5,"자료 구조","923","25.000%"
"695",5,"자료 구조","923","24.074%"
"696",5,"자료 구조","923","56.522%"
"697",5,"자료 구조","923","41.935%"
