"","n","algo_title","problem_num","answer_percent"
"133",7,"그리디 알고리즘","515","44.488%"
"134",7,"그리디 알고리즘","515","50.459%"
"135",7,"그리디 알고리즘","515","41.288%"
"136",7,"그리디 알고리즘","515","23.210%"
"137",7,"그리디 알고리즘","515","44.351%"
"138",7,"그리디 알고리즘","515","40.927%"
"139",7,"그리디 알고리즘","515","34.783%"
"140",7,"그리디 알고리즘","515","29.395%"
"141",7,"그리디 알고리즘","515","53.191%"
"142",7,"그리디 알고리즘","515","69.444%"
"143",7,"그리디 알고리즘","515","36.264%"
"144",7,"그리디 알고리즘","515","52.941%"
"145",7,"그리디 알고리즘","515","36.260%"
"146",7,"그리디 알고리즘","515","89.524%"
"147",7,"그리디 알고리즘","515","36.187%"
"148",7,"그리디 알고리즘","515","52.247%"
"149",7,"그리디 알고리즘","515","47.179%"
"150",7,"그리디 알고리즘","515","42.130%"
"151",7,"그리디 알고리즘","515","46.392%"
"152",7,"그리디 알고리즘","515","53.988%"
"153",7,"그리디 알고리즘","515","37.229%"
"154",7,"그리디 알고리즘","515","46.196%"
"155",7,"그리디 알고리즘","515","33.730%"
"156",7,"그리디 알고리즘","515","55.263%"
"157",7,"그리디 알고리즘","515","49.405%"
"158",7,"그리디 알고리즘","515","27.517%"
"159",7,"그리디 알고리즘","515","38.498%"
"160",7,"그리디 알고리즘","515","59.854%"
"161",7,"그리디 알고리즘","515","40.594%"
"162",7,"그리디 알고리즘","515","39.706%"
"163",7,"그리디 알고리즘","515","51.613%"
"164",7,"그리디 알고리즘","515","68.376%"
"165",7,"그리디 알고리즘","515","51.299%"
"166",7,"그리디 알고리즘","515","35.586%"
"167",7,"그리디 알고리즘","515","50.968%"
"168",7,"그리디 알고리즘","515","48.447%"
"169",7,"그리디 알고리즘","515","37.864%"
"170",7,"그리디 알고리즘","515","34.685%"
"171",7,"그리디 알고리즘","515","45.833%"
"172",7,"그리디 알고리즘","515","31.513%"
