"","n","algo_title","problem_num","answer_percent"
"177",15,"정수론","341","62.000%"
"178",15,"정수론","341","37.037%"
"179",15,"정수론","341","46.154%"
"180",15,"정수론","341","48.387%"
"181",15,"정수론","341","33.333%"
"182",15,"정수론","341","51.786%"
"183",15,"정수론","341","24.576%"
"184",15,"정수론","341","11.864%"
"185",15,"정수론","341","36.364%"
"186",15,"정수론","341","32.143%"
"187",15,"정수론","341","54.000%"
"188",15,"정수론","341","25.962%"
"189",15,"정수론","341","60.465%"
"190",15,"정수론","341","70.270%"
"191",15,"정수론","341","42.623%"
"192",15,"정수론","341","83.871%"
"193",15,"정수론","341","34.667%"
"194",15,"정수론","341","41.667%"
"195",15,"정수론","341","51.020%"
"196",15,"정수론","341","32.000%"
"197",15,"정수론","341","88.889%"
"198",15,"정수론","341","41.379%"
"199",15,"정수론","341","16.667%"
"200",15,"정수론","341","40.678%"
"201",15,"정수론","341","16.667%"
"202",15,"정수론","341","40.678%"
"203",15,"정수론","341","25.000%"
"204",15,"정수론","341","60.526%"
"205",15,"정수론","341","32.353%"
"206",15,"정수론","341","16.541%"
"207",15,"정수론","341","35.484%"
"208",15,"정수론","341","67.742%"
"209",15,"정수론","341","77.778%"
"210",15,"정수론","341","41.667%"
"211",15,"정수론","341","27.397%"
"212",15,"정수론","341","24.096%"
"213",15,"정수론","341","35.088%"
"214",15,"정수론","341","61.290%"
"215",15,"정수론","341","76.000%"
"216",15,"정수론","341","30.159%"
"217",15,"정수론","341","31.667%"
"218",15,"정수론","341","34.545%"
"219",15,"정수론","341","27.536%"
"220",15,"정수론","341","62.069%"
"221",15,"정수론","341","58.065%"
"222",15,"정수론","341","90.000%"
"223",15,"정수론","341","24.000%"
"224",15,"정수론","341","17.708%"
"225",15,"정수론","341","14.783%"
"226",15,"정수론","341","50.000%"
"227",15,"정수론","341","77.273%"
"228",15,"정수론","341","34.000%"
"229",15,"정수론","341","36.957%"
"230",15,"정수론","341","50.000%"
"231",15,"정수론","341","80.952%"
"232",15,"정수론","341","20.988%"
"233",15,"정수론","341","45.946%"
"234",15,"정수론","341","34.000%"
"235",15,"정수론","341","30.357%"
"236",15,"정수론","341","26.230%"
"237",15,"정수론","341","40.000%"
"238",15,"정수론","341","29.091%"
"239",15,"정수론","341","45.714%"
"240",15,"정수론","341","29.630%"
"241",15,"정수론","341","27.586%"
"242",15,"정수론","341","14.815%"
"243",15,"정수론","341","53.333%"
"244",15,"정수론","341","12.397%"
"245",15,"정수론","341","22.059%"
"246",15,"정수론","341","28.302%"
"247",15,"정수론","341","5.691%"
"248",15,"정수론","341","53.846%"
"249",15,"정수론","341","30.435%"
"250",15,"정수론","341","63.636%"
"251",15,"정수론","341","46.429%"
"252",15,"정수론","341","44.828%"
"253",15,"정수론","341","36.111%"
"254",15,"정수론","341","59.091%"
"255",15,"정수론","341","37.143%"
"256",15,"정수론","341","48.000%"
"257",15,"정수론","341","92.308%"
"258",15,"정수론","341","46.154%"
"259",15,"정수론","341","57.143%"
"260",15,"정수론","341","16.667%"
"261",15,"정수론","341","52.174%"
"262",15,"정수론","341","27.907%"
"263",15,"정수론","341","34.286%"
"264",15,"정수론","341","52.174%"
"265",15,"정수론","341","40.741%"
"266",15,"정수론","341","13.415%"
"267",15,"정수론","341","47.826%"
"268",15,"정수론","341","84.615%"
"269",15,"정수론","341","28.205%"
"270",15,"정수론","341","68.750%"
"271",15,"정수론","341","11.000%"
"272",15,"정수론","341","62.500%"
"273",15,"정수론","341","90.909%"
"274",15,"정수론","341","62.500%"
"275",15,"정수론","341","27.778%"
"276",15,"정수론","341","66.667%"
"277",15,"정수론","341","31.250%"
"278",15,"정수론","341","55.556%"
"279",15,"정수론","341","42.857%"
"280",15,"정수론","341","16.071%"
"281",15,"정수론","341","24.324%"
"282",15,"정수론","341","56.250%"
"283",15,"정수론","341","13.043%"
"284",15,"정수론","341","69.231%"
"285",15,"정수론","341","50.000%"
"286",15,"정수론","341","21.053%"
"287",15,"정수론","341","26.667%"
"288",15,"정수론","341","53.333%"
"289",15,"정수론","341","66.667%"
"290",15,"정수론","341","80.000%"
"291",15,"정수론","341","44.444%"
"292",15,"정수론","341","50.000%"
"293",15,"정수론","341","63.636%"
"294",15,"정수론","341","100.000%"
"295",15,"정수론","341","29.167%"
"296",15,"정수론","341","43.750%"
"297",15,"정수론","341","35.000%"
"298",15,"정수론","341","20.588%"
"299",15,"정수론","341","50.000%"
"300",15,"정수론","341","60.000%"
"301",15,"정수론","341","100.000%"
"302",15,"정수론","341","12.245%"
"303",15,"정수론","341","60.000%"
"304",15,"정수론","341","50.000%"
"305",15,"정수론","341","62.500%"
"306",15,"정수론","341","83.333%"
"307",15,"정수론","341","62.500%"
"308",15,"정수론","341","83.333%"
"309",15,"정수론","341","45.455%"
"310",15,"정수론","341","45.455%"
"311",15,"정수론","341","17.241%"
"312",15,"정수론","341","83.333%"
"313",15,"정수론","341","38.462%"
"314",15,"정수론","341","100.000%"
"315",15,"정수론","341","30.769%"
"316",15,"정수론","341","36.364%"
"317",15,"정수론","341","40.000%"
"318",15,"정수론","341","100.000%"
"319",15,"정수론","341","100.000%"
"320",15,"정수론","341","26.667%"
"321",15,"정수론","341","66.667%"
"322",15,"정수론","341","40.000%"
"323",15,"정수론","341","66.667%"
"324",15,"정수론","341","50.000%"
"325",15,"정수론","341","40.000%"
